162,130,0,106.2,5.3,-79.5,-0.090,0.914,-0.267,-0.1,0.2,0.0
162,130,0,106.2,5.3,-79.5,-0.089,0.913,-0.266,-0.1,0.2,0.0
162,130,0,106.2,5.3,-79.5,-0.090,0.915,-0.268,-0.1,0.2,0.0
164,132,0,106.2,5.3,-79.5,-0.087,0.909,-0.265,-0.1,0.2,0.0
165,132,0,106.2,5.3,-79.5,-0.088,0.915,-0.266,-0.1,0.2,0.1
159,128,0,106.2,5.3,-79.5,-0.090,0.918,-0.266,-0.1,0.2,-0.0
159,128,0,106.2,5.3,-79.5,-0.091,0.911,-0.267,-0.1,0.2,0.0
151,121,0,106.2,5.3,-79.5,-0.090,0.913,-0.266,-0.0,0.2,0.0
152,122,0,106.2,5.3,-79.5,-0.089,0.914,-0.266,-0.1,0.2,0.1
155,124,0,106.2,5.3,-79.5,-0.091,0.913,-0.265,-0.1,0.2,0.1
155,124,0,106.2,5.3,-79.5,-0.087,0.916,-0.266,-0.1,0.2,0.0
161,129,0,106.2,5.3,-79.5,-0.087,0.913,-0.268,-0.1,0.2,0.0
172,138,0,106.2,5.3,-79.5,-0.090,0.914,-0.265,-0.1,0.2,0.0
195,157,543,106.2,5.3,-79.5,-0.088,0.914,-0.269,-0.1,0.2,0.0
203,163,580,106.2,5.3,-79.5,-0.088,0.912,-0.263,-0.1,0.2,-0.0
211,170,623,106.2,5.3,-79.5,-0.088,0.915,-0.263,-0.1,0.2,0.0
211,170,623,106.2,5.3,-79.5,-0.089,0.914,-0.266,-0.1,0.2,0.0
180,145,0,106.2,5.3,-79.5,-0.089,0.915,-0.264,-0.1,0.2,0.1
133,107,0,106.2,5.3,-79.5,-0.090,0.916,-0.265,-0.1,0.2,0.0
130,104,0,106.7,4.6,-79.7,-0.240,1.174,0.226,9.2,0.1,2.9
127,102,0,104.7,3.9,-81.2,0.020,1.041,0.468,3.0,-5.0,1.8
127,102,0,101.9,3.0,-84.1,-0.042,0.928,0.404,-4.1,-9.0,-0.1
129,103,0,95.4,1.7,-89.4,-0.305,0.994,-0.054,-5.7,-1.6,5.8
128,103,0,93.5,1.5,-90.0,-0.368,0.824,-0.249,-6.8,0.5,1.4
129,103,0,92.6,1.9,-88.9,-0.038,0.744,-0.450,-0.3,2.4,1.7
128,103,0,93.6,4.2,-87.8,0.035,0.610,-0.418,-4.2,1.6,-6.4
129,103,0,92.9,4.2,-84.5,0.164,0.911,-0.392,-0.8,2.7,-0.2
129,103,0,94.9,3.8,-84.1,0.107,0.864,-0.453,2.0,-0.3,0.5
128,103,0,98.2,2.6,-84.4,-0.005,0.908,-0.539,5.5,-1.0,2.8
129,103,0,108.5,5.2,-86.3,-0.092,0.878,0.017,11.1,-2.7,-0.2
158,127,0,108.7,5.6,-87.3,-0.043,0.899,-0.537,-2.3,-2.3,-2.2
167,134,0,108.7,5.8,-87.4,-0.091,0.852,-0.332,-0.3,0.0,0.1
221,178,673,108.5,5.8,-87.4,-0.085,0.915,-0.270,-0.0,0.1,-0.1
256,206,846,108.2,5.7,-87.4,-0.086,0.913,-0.267,-0.1,0.1,-0.0
242,195,778,108.1,5.7,-87.4,-0.095,0.916,-0.264,-0.1,0.1,0.0
219,176,660,108.0,5.7,-87.4,-0.090,0.913,-0.267,-0.1,0.2,0.0
204,164,586,107.7,5.7,-87.5,-0.083,0.917,-0.265,-0.1,0.1,-0.1
203,163,580,107.6,5.7,-87.5,-0.094,0.913,-0.267,-0.1,0.2,0.1
209,168,611,107.5,5.7,-87.5,-0.092,0.915,-0.264,-0.1,0.1,0.0
208,167,605,107.4,5.7,-87.5,-0.092,0.914,-0.265,-0.1,0.2,0.0
196,157,543,107.3,5.7,-87.5,-0.093,0.915,-0.263,-0.1,0.2,0.1
207,166,599,107.2,5.7,-87.6,-0.092,0.914,-0.266,-0.1,0.2,0.1
216,174,648,107.1,5.6,-87.6,-0.091,0.912,-0.265,-0.1,0.2,0.2
205,165,592,107.0,5.6,-87.6,-0.090,0.914,-0.266,-0.0,0.2,0.1
197,158,549,107.0,5.6,-87.6,-0.091,0.918,-0.262,-0.1,0.2,0.0
208,167,605,106.9,5.6,-87.6,-0.089,0.913,-0.265,-0.1,0.2,0.1
185,149,0,106.9,5.5,-87.6,-0.089,0.911,-0.271,-0.0,0.2,0.1
144,116,0,106.9,5.6,-87.5,-0.103,0.935,-0.266,0.4,0.2,-0.2
131,105,0,107.1,5.7,-87.5,-0.103,0.987,-0.274,0.8,0.3,-0.1
129,103,0,108.4,5.4,-87.4,-0.115,1.060,-0.297,5.7,0.9,0.7
127,102,0,116.5,4.0,-86.9,-0.092,1.039,-0.350,10.3,1.4,1.4
129,103,0,122.2,2.7,-86.9,-0.071,1.586,-0.655,18.4,1.6,-0.8
128,103,0,124.5,3.0,-85.9,-0.213,0.938,0.245,-1.9,1.9,-2.5
128,103,0,118.8,3.8,-85.0,0.057,0.848,0.236,-11.9,1.9,-3.3
129,103,0,111.1,2.4,-81.9,0.128,0.719,-0.283,-7.7,5.8,2.6
128,103,0,106.8,0.9,-81.2,-0.053,0.929,-0.266,-9.2,0.6,0.3
128,103,0,102.7,0.0,-81.9,-0.167,0.965,-0.163,-9.9,-1.7,3.3
128,103,0,99.2,0.7,-82.7,-0.114,1.064,-0.151,-7.5,-2.2,-3.2
128,103,0,92.9,3.1,-82.9,-0.066,1.000,-0.256,-9.8,1.8,1.1
128,103,0,90.4,3.1,-81.8,-0.129,1.048,-0.323,-9.5,3.6,-0.2
128,103,0,88.0,4.0,-80.3,-0.032,0.991,-0.267,-9.0,3.5,-3.1
128,103,0,86.2,4.6,-78.5,0.095,0.922,-0.353,-4.0,-0.0,-1.3
129,103,0,86.9,4.2,-79.1,0.097,0.913,-0.378,-1.5,-2.9,-0.9
128,103,0,88.7,3.9,-80.6,0.017,0.901,-0.333,1.9,-4.1,-0.5
128,103,0,91.0,4.0,-82.0,-0.123,0.836,-0.230,3.5,-3.0,-0.3
128,103,0,95.6,5.6,-81.2,0.281,1.452,-0.815,7.2,6.5,-1.7
127,102,0,101.5,4.8,-78.5,0.766,1.044,-0.104,19.3,2.5,0.0
128,103,0,107.3,5.0,-78.2,-0.118,0.766,-0.613,13.2,-0.0,-0.5
185,149,0,110.3,5.0,-75.0,-0.060,0.864,-0.274,-0.5,3.1,-0.9
225,181,691,110.3,5.0,-74.7,-0.092,0.945,-0.238,0.2,0.6,-0.1
273,220,933,110.0,5.0,-74.7,-0.096,0.906,-0.267,-0.1,0.1,0.1
292,235,1026,109.8,5.0,-74.7,-0.090,0.915,-0.280,0.0,0.2,0.1
265,213,890,109.3,5.1,-74.7,-0.092,0.911,-0.266,-0.1,0.1,0.0
241,194,772,109.1,5.1,-74.8,-0.096,0.910,-0.260,-0.1,0.2,0.0
241,194,772,108.9,5.2,-74.8,-0.094,0.912,-0.267,-0.1,0.2,0.0
249,200,809,108.6,5.2,-74.8,-0.090,0.913,-0.267,-0.0,0.2,0.1
249,200,809,108.4,5.2,-74.8,-0.093,0.913,-0.267,-0.1,0.2,0.1
247,199,803,108.3,5.3,-74.8,-0.092,0.923,-0.261,-0.0,0.2,0.0
240,193,766,108.1,5.3,-74.9,-0.090,0.910,-0.268,-0.1,0.2,0.1
242,195,778,107.9,5.3,-74.9,-0.091,0.913,-0.268,-0.1,0.2,0.1
251,202,821,107.8,5.3,-74.9,-0.093,0.908,-0.274,-0.1,0.1,0.1
257,207,852,107.7,5.3,-74.9,-0.085,0.927,-0.259,-0.0,0.2,0.1
226,182,698,107.5,5.3,-74.9,-0.089,0.912,-0.269,-0.0,0.2,0.0
183,147,0,107.4,5.4,-74.9,-0.156,0.943,-0.181,-0.1,0.7,-0.0
143,115,0,107.4,5.4,-74.9,-0.083,0.907,-0.272,-0.0,0.2,0.1
126,101,0,107.5,5.3,-74.9,-0.135,1.041,-0.256,0.7,0.5,0.8
130,104,0,114.1,4.2,-74.4,-0.129,1.043,-0.350,15.7,1.8,1.3
127,102,0,119.7,2.8,-74.5,0.338,0.951,-0.109,15.2,1.7,7.6
129,103,0,127.2,1.7,-74.3,-0.081,0.778,-0.165,19.3,1.9,1.2
127,102,0,125.0,3.2,-72.5,-0.264,0.663,0.096,-7.8,1.9,-5.3
127,102,0,120.0,4.2,-71.2,-0.003,0.714,-0.040,-8.1,2.2,-1.3
129,103,0,115.8,3.5,-71.0,0.001,0.906,-0.093,-5.7,0.5,0.8
127,102,0,111.3,3.2,-71.7,-0.084,0.884,0.189,-8.6,-2.8,0.4
128,103,0,99.8,6.0,-74.6,-0.090,1.180,-0.193,-11.9,-3.2,-3.9
127,102,0,94.4,6.7,-75.2,-0.179,1.141,-0.202,-13.5,0.1,0.8
128,103,0,89.1,6.3,-75.2,-0.024,1.265,-0.329,-13.1,-1.1,0.0
128,103,0,85.8,6.7,-77.0,-0.054,1.034,-0.398,-7.7,-2.4,-2.7
128,103,0,84.8,6.9,-78.4,-0.094,0.944,-0.432,-6.2,-2.5,-0.8
128,103,0,85.7,6.6,-78.6,-0.111,0.958,-0.482,-1.4,-0.2,1.8
128,103,0,88.9,6.0,-78.2,-0.033,1.037,-0.605,3.1,0.6,0.4
127,102,0,104.6,5.2,-78.0,-0.106,0.924,-0.194,19.1,-0.6,0.2
204,164,586,109.8,5.2,-78.0,0.075,0.379,-0.626,1.8,1.5,-1.2
251,202,821,109.8,5.6,-78.0,-0.093,0.877,-0.411,-1.2,-0.3,-0.1
250,201,815,109.3,5.7,-78.1,-0.105,0.922,-0.255,-0.1,0.0,0.0
207,166,599,109.0,5.5,-78.3,0.037,0.931,-0.242,0.0,-1.1,0.3
187,150,500,108.7,4.8,-79.9,-0.063,0.893,-0.260,0.7,-5.7,1.3
200,161,568,108.6,5.6,-81.9,-0.302,0.847,-0.262,0.2,-3.2,1.0
212,170,623,108.4,6.2,-82.4,-0.096,0.903,-0.268,-0.1,0.2,0.0
213,171,630,108.2,6.2,-82.4,-0.100,0.912,-0.267,-0.1,0.1,0.1
203,163,580,108.1,6.1,-82.4,-0.094,0.913,-0.266,-0.1,0.1,0.0
192,154,524,107.8,6.1,-82.4,-0.094,0.914,-0.271,-0.1,0.2,0.0
181,145,0,107.7,6.0,-82.4,-0.094,0.911,-0.268,-0.1,0.2,0.1
161,129,0,107.6,6.0,-82.5,-0.094,0.908,-0.271,-0.0,0.2,-0.0
140,112,0,107.6,6.0,-82.5,-0.092,0.913,-0.274,-0.1,0.2,-0.0
133,107,0,107.4,6.0,-82.5,-0.088,0.890,-0.271,-0.0,0.3,0.1
128,103,0,107.4,5.9,-82.5,-0.100,0.927,-0.268,0.2,0.4,0.3
129,103,0,107.5,5.8,-82.4,-0.079,0.960,-0.274,0.8,0.4,0.6
129,103,0,108.5,5.4,-82.4,-0.083,0.894,-0.282,1.5,0.5,0.4
128,103,0,109.0,5.2,-82.3,-0.158,0.962,-0.316,1.6,0.7,0.4
129,103,0,110.3,6.4,-80.9,-0.541,0.958,-0.343,3.7,7.6,-1.9
128,103,0,112.7,7.0,-75.5,-0.511,0.891,-0.224,5.5,18.4,-5.7
129,103,0,117.9,5.3,-54.4,-0.381,1.027,0.004,4.2,29.6,-12.1
127,102,0,118.1,4.1,-41.1,0.074,0.769,0.181,-7.1,29.6,-9.8
128,103,0,114.0,1.5,-31.0,0.375,1.062,0.038,-10.7,22.4,-5.0
125,100,0,112.5,0.5,-22.5,0.212,1.230,-0.488,-2.3,16.8,-9.3
127,102,0,109.8,3.6,-8.1,-0.079,0.778,-0.287,-7.7,18.5,-6.7
129,103,0,107.2,2.2,0.4,0.191,0.874,-0.234,-7.4,24.6,-2.5
130,104,0,104.7,0.2,10.7,0.165,0.962,-0.174,-5.8,24.5,-2.4
129,103,0,101.0,-1.8,27.2,0.195,0.929,-0.097,-2.8,17.1,-4.0
131,105,0,99.9,-2.0,33.4,0.103,0.935,-0.182,-1.7,15.9,-0.8
128,103,0,99.6,-3.8,40.5,-0.213,0.876,-0.156,1.2,19.4,2.8
128,103,0,99.1,-4.4,48.3,-0.187,0.867,-0.050,-0.6,21.3,-4.3
127,102,0,97.7,-3.7,66.9,-0.087,0.874,-0.177,0.1,22.9,-3.1
128,103,0,97.3,-3.9,75.7,0.027,0.918,-0.257,0.6,19.5,-0.8
125,100,0,99.5,-3.6,81.8,-0.037,0.515,-0.009,7.1,11.6,-5.3
126,101,0,103.3,2.0,86.7,0.368,1.232,0.588,-2.2,1.4,-1.9
154,124,0,103.1,2.4,86.6,-0.105,0.848,-0.303,0.1,-0.3,0.0
189,152,512,103.3,2.6,86.6,-0.088,0.926,-0.262,0.1,0.2,-0.1
267,215,902,103.5,2.9,86.6,-0.092,0.912,-0.264,0.1,0.1,-0.0
265,213,890,103.9,3.2,86.6,-0.092,0.912,-0.263,-0.1,0.2,0.0
235,189,741,104.0,3.4,86.6,-0.090,0.915,-0.264,-0.1,0.2,0.0
237,190,747,104.2,3.5,86.7,-0.092,0.916,-0.264,-0.1,0.2,0.1
239,192,760,104.4,3.8,86.7,-0.091,0.914,-0.264,-0.1,0.2,0.1
266,214,896,104.5,3.9,86.7,-0.086,0.939,-0.244,-0.1,0.2,-0.0
283,228,982,104.6,4.0,86.7,-0.099,0.887,-0.294,-0.4,-0.3,0.0
288,232,1007,104.8,4.1,86.7,-0.087,0.910,-0.271,-0.1,0.1,0.1
287,231,1001,105.0,4.3,86.7,-0.089,0.914,-0.263,-0.1,0.1,0.0
266,214,896,105.0,4.4,86.7,-0.089,0.917,-0.265,-0.1,0.1,0.0
245,197,790,105.1,4.4,86.7,-0.090,0.917,-0.258,-0.1,0.2,-0.0
207,166,599,105.2,4.6,86.7,-0.092,0.913,-0.270,-0.0,0.2,0.1
173,139,0,105.3,4.6,86.7,-0.090,0.915,-0.265,-0.1,0.1,0.0
140,112,0,105.4,4.7,86.7,-0.092,0.915,-0.265,0.0,0.2,0.1
133,107,0,105.5,4.6,86.7,-0.090,0.911,-0.272,0.4,0.3,0.8
129,103,0,110.0,4.2,87.1,-0.153,1.152,-0.348,12.3,1.5,1.3
128,103,0,115.1,3.3,87.3,-0.261,0.005,-0.630,8.4,0.4,7.2
130,104,0,121.2,2.1,87.5,-0.308,0.576,0.013,16.1,2.9,-1.2
127,102,0,114.6,2.2,88.6,-0.083,0.563,0.574,-8.4,2.4,-0.3
127,102,0,110.7,2.6,89.8,0.002,0.798,-0.029,-7.2,4.5,-0.2
128,103,0,105.6,2.3,91.0,0.002,1.024,-0.165,-10.9,0.2,-4.0
129,103,0,100.7,2.4,91.1,-0.039,0.858,-0.051,-10.0,1.3,4.4
127,102,0,94.4,2.9,90.0,-0.121,1.085,-0.191,-7.1,-1.9,-3.8
128,103,0,91.7,4.5,89.7,-0.114,1.000,-0.141,-8.4,0.3,-1.9
129,103,0,89.4,5.0,90.3,-0.074,0.984,-0.210,-7.8,2.0,-1.2
129,103,0,87.1,5.6,91.4,0.016,0.941,-0.314,-4.4,0.4,-1.8
129,103,0,87.1,6.4,91.7,0.058,1.002,-0.350,-3.6,1.2,-2.5
129,103,0,88.1,6.1,92.4,0.009,0.955,-0.383,-1.2,1.5,-0.0
126,101,0,89.9,5.6,93.3,-0.095,0.952,-0.301,1.7,2.1,0.5
128,103,0,93.6,6.0,94.7,-0.167,0.830,-0.177,2.9,3.3,1.4
127,102,0,95.7,6.1,95.9,-0.059,0.994,-1.521,-1.7,1.9,3.6
127,102,0,99.9,4.1,97.6,0.627,1.288,-0.491,14.0,4.5,5.2
138,111,0,110.1,4.1,96.3,-0.058,0.916,-0.201,15.5,-4.0,0.4
214,172,636,110.1,4.4,96.4,-0.101,0.735,-0.400,-1.7,-0.1,0.4
271,218,920,109.5,4.4,96.5,-0.091,0.936,-0.262,0.3,0.2,-0.0
286,230,995,109.3,4.5,96.5,-0.095,0.919,-0.264,-0.0,0.2,-0.0
267,215,902,108.9,4.7,96.4,-0.110,0.910,-0.266,-0.1,0.1,0.0
228,183,704,108.7,4.8,96.4,-0.096,0.915,-0.265,-0.1,0.0,-0.0
196,157,543,108.5,5.0,96.4,-0.117,0.911,-0.266,-0.1,-0.0,-0.1
187,150,500,108.2,5.2,96.3,-0.104,0.911,-0.262,-0.1,0.1,0.0
178,143,0,108.1,5.3,96.3,-0.104,0.915,-0.264,-0.1,0.2,-0.0
182,146,0,107.9,5.4,96.3,-0.104,0.890,-0.280,0.0,0.3,-0.1
201,161,568,107.8,5.4,96.3,-0.099,0.921,-0.267,-0.2,0.2,0.1
227,182,698,107.6,5.3,96.2,-0.103,0.909,-0.266,-0.1,0.2,0.2
222,178,673,107.5,5.4,96.2,-0.099,0.913,-0.265,-0.1,0.2,0.0
213,171,630,107.4,5.4,96.2,-0.100,0.913,-0.265,-0.1,0.2,0.0
196,157,543,107.2,5.5,96.2,-0.100,0.916,-0.267,-0.0,0.2,0.0
175,141,0,107.1,5.5,96.2,-0.099,0.910,-0.268,-0.1,0.2,-0.0
167,134,0,107.1,5.5,96.2,-0.098,0.917,-0.262,-0.0,0.2,0.0
146,117,0,107.0,5.6,96.2,-0.101,0.913,-0.266,-0.0,0.2,-0.1
131,105,0,107.0,5.8,96.2,-0.107,0.931,-0.264,0.1,0.2,-0.4
129,103,0,107.0,5.9,96.2,-0.107,0.908,-0.266,0.2,0.2,-0.1
130,104,0,107.1,5.9,96.2,-0.119,0.960,-0.280,0.7,0.3,0.5
129,103,0,110.0,5.1,96.4,-0.125,1.044,-0.306,4.1,0.7,1.0
128,103,0,113.7,4.4,96.7,0.077,0.027,-0.510,8.0,0.9,1.0
128,103,0,118.0,3.3,96.6,-0.072,0.904,-0.422,15.5,2.1,-0.1
128,103,0,122.7,3.2,97.1,-0.021,0.680,0.007,4.2,1.5,-0.5
129,103,0,114.9,4.9,101.5,0.055,0.806,0.011,-2.7,7.2,-6.0
127,102,0,112.1,4.5,103.9,-0.026,0.822,0.020,-5.1,5.1,-0.6
127,102,0,107.5,2.7,105.5,0.115,0.824,0.125,-9.0,4.6,5.3
127,102,0,102.7,-0.2,105.5,0.065,1.160,-0.086,-9.5,-1.0,4.5
128,103,0,94.1,1.9,102.0,-0.250,1.171,-0.149,-9.9,-3.7,-1.1
129,103,0,90.6,3.1,100.9,-0.243,1.105,-0.228,-10.0,-1.5,-1.1
127,102,0,88.2,4.9,100.5,-0.224,0.936,-0.282,-9.2,-0.4,-2.6
128,103,0,84.8,6.1,100.8,-0.056,0.962,-0.342,-7.7,-0.2,-1.6
129,103,0,84.6,6.0,100.9,-0.010,0.881,-0.349,-4.0,-0.4,-0.6
128,103,0,85.2,6.6,100.4,0.014,0.897,-0.344,-1.7,-1.9,-3.6
128,103,0,86.7,7.1,99.9,-0.058,0.862,-0.284,0.2,-0.7,-1.4
126,101,0,95.6,4.5,100.3,0.361,1.592,-0.443,18.8,0.5,3.5
126,101,0,104.4,4.5,99.6,-0.057,1.001,-0.154,23.4,-3.0,-0.3
221,178,673,110.6,4.7,99.1,-0.119,0.841,-0.397,8.8,0.5,0.0
265,213,890,110.4,5.0,99.2,-0.104,0.887,-0.289,0.1,-0.4,0.1
284,228,982,110.3,5.3,99.1,-0.103,0.907,-0.274,-0.0,0.2,0.1
292,235,1026,110.0,5.3,99.1,-0.097,0.917,-0.264,-0.0,0.1,0.0
278,224,958,109.8,5.4,99.0,-0.098,0.916,-0.263,-0.1,0.2,0.0
271,218,920,109.3,5.4,99.0,-0.096,0.912,-0.266,-0.1,0.1,-0.0
245,197,790,109.0,5.4,99.0,-0.090,0.914,-0.264,-0.1,0.1,-0.0
255,205,840,108.8,5.5,99.0,-0.104,0.914,-0.261,-0.0,0.2,0.0
263,211,877,108.5,5.6,98.9,-0.097,0.912,-0.264,-0.1,0.2,0.1
273,220,933,108.3,5.6,98.9,-0.098,0.916,-0.261,-0.1,0.1,0.1
278,224,958,108.2,5.6,98.9,-0.098,0.919,-0.263,-0.1,0.2,0.1
269,216,908,108.0,5.6,98.9,-0.100,0.913,-0.261,-0.0,0.2,0.1
262,211,877,107.8,5.7,98.8,-0.098,0.914,-0.263,-0.0,0.2,0.1
244,196,784,107.6,5.7,98.8,-0.097,0.913,-0.267,-0.0,0.2,0.0
246,198,797,107.5,5.7,98.8,-0.098,0.913,-0.265,-0.1,0.1,0.0
251,202,821,107.4,5.7,98.8,-0.095,0.917,-0.265,-0.1,0.2,0.1
255,205,840,107.3,5.7,98.8,-0.098,0.915,-0.263,-0.1,0.2,0.0
248,199,803,107.2,5.7,98.8,-0.099,0.913,-0.264,-0.1,0.2,0.1
214,172,636,107.1,5.8,98.8,-0.099,0.910,-0.271,-0.1,0.2,0.0
155,124,0,107.0,5.8,98.9,-0.099,0.906,-0.279,0.0,0.3,-0.1
132,106,0,107.1,5.8,98.9,-0.096,0.929,-0.287,0.4,0.2,0.2
129,103,0,108.5,5.4,99.0,-0.168,1.082,-0.269,8.9,1.7,1.0
128,103,0,117.9,3.7,99.6,-1.200,-2.839,-0.017,3.7,2.7,2.3
128,103,0,124.2,2.1,99.8,-0.092,0.627,-0.079,13.9,3.3,0.3
127,102,0,123.8,1.7,100.6,-0.148,0.767,0.179,-1.2,1.9,-3.0
130,104,0,118.2,1.9,101.2,-0.064,0.674,0.031,-11.4,2.6,2.1
129,103,0,111.2,0.7,102.7,0.049,1.091,-0.217,-4.8,1.3,-2.5
128,103,0,108.1,0.3,102.4,0.175,0.775,0.141,-7.2,-2.1,3.2
126,101,0,102.6,-0.1,100.4,0.015,1.070,0.022,-10.7,-5.8,-0.4
128,103,0,94.0,2.7,98.0,-0.266,1.049,-0.233,-11.3,0.7,-1.1
128,103,0,90.6,3.3,98.8,-0.120,1.088,-0.266,-10.9,2.7,0.3
128,103,0,87.8,3.5,99.7,-0.030,1.093,-0.223,-9.1,1.3,-0.5
128,103,0,85.9,3.8,99.7,0.033,1.012,-0.253,-7.8,-1.8,-1.5
128,103,0,85.0,5.7,97.5,-0.118,0.963,-0.343,-2.7,-2.3,-2.6
128,103,0,86.0,6.8,96.7,-0.111,0.861,-0.329,-1.5,-1.6,-2.2
128,103,0,87.4,7.2,96.3,0.021,0.927,-0.370,1.0,-0.9,-0.7
127,102,0,92.9,8.5,95.9,0.008,0.893,-0.263,5.0,-1.0,-3.1
128,103,0,96.0,8.7,95.6,0.057,0.887,-0.241,5.7,-0.9,-2.0
127,102,0,100.7,5.7,95.6,-0.037,0.833,0.272,12.1,-0.3,5.6
128,103,0,107.5,4.9,94.5,0.038,0.994,0.098,15.8,-4.7,0.3
169,136,0,111.5,5.4,92.9,-0.087,0.947,-0.165,1.1,0.3,-0.4
210,169,617,111.3,5.5,92.8,-0.113,0.859,-0.301,-0.2,-0.0,0.1
265,213,890,111.0,5.6,92.8,-0.096,0.912,-0.272,0.0,0.3,-0.0
275,221,939,110.3,5.6,92.7,-0.098,0.913,-0.265,-0.1,0.2,0.0
285,229,989,110.1,5.6,92.7,-0.097,0.912,-0.263,-0.0,0.2,0.1
276,222,945,109.8,5.6,92.7,-0.097,0.914,-0.268,-0.0,0.2,0.0
265,213,890,109.5,5.6,92.7,-0.092,0.910,-0.264,-0.1,0.2,0.0
255,205,840,109.1,5.6,92.6,-0.097,0.915,-0.269,-0.1,0.1,0.0
263,211,877,108.9,5.7,92.6,-0.100,0.917,-0.264,-0.1,0.2,0.0
267,215,902,108.7,5.7,92.6,-0.097,0.915,-0.267,-0.1,0.2,0.1
275,221,939,108.4,5.7,92.6,-0.095,0.912,-0.267,-0.0,0.2,0.1
291,234,1020,108.2,5.7,92.5,-0.094,0.917,-0.267,-0.1,0.2,0.1
300,241,1063,108.1,5.7,92.5,-0.096,0.913,-0.265,-0.1,0.2,0.1
299,240,1057,107.9,5.7,92.5,-0.094,0.916,-0.263,-0.1,0.2,0.0
277,223,951,107.7,5.7,92.5,-0.093,0.910,-0.266,-0.1,0.2,0.0
264,212,883,107.6,5.7,92.5,-0.093,0.911,-0.265,-0.1,0.2,0.0
242,195,778,107.5,5.7,92.5,-0.098,0.920,-0.262,-0.0,0.2,0.0
226,182,698,107.3,5.7,92.5,-0.101,0.917,-0.263,0.0,0.1,0.0
201,161,568,107.2,5.7,92.4,-0.093,0.913,-0.266,-0.1,0.2,0.0
174,140,0,107.2,5.7,92.4,-0.098,0.914,-0.267,-0.1,0.2,0.1
142,114,0,107.1,5.7,92.4,-0.095,0.921,-0.262,-0.0,0.2,0.1
131,105,0,107.4,6.6,93.3,-0.823,0.991,-0.260,0.9,8.4,-1.0
129,103,0,109.3,7.4,101.2,-0.742,0.861,-0.132,2.8,25.8,-7.5
127,102,0,111.3,7.0,113.7,-0.276,0.888,-0.045,0.8,33.8,-9.4
128,103,0,110.0,2.0,137.7,0.391,1.165,0.037,-1.6,25.4,-4.0
127,102,0,109.6,0.8,147.7,0.254,1.005,-0.220,-2.4,21.5,-6.7
128,103,0,107.0,0.8,155.9,0.386,0.976,-0.079,-8.4,19.9,-6.2
130,104,0,103.5,-0.3,165.2,0.045,1.036,-0.203,-7.1,24.6,-3.1
128,103,0,98.9,-2.0,-173.1,-0.010,0.864,-0.207,-3.5,29.2,-1.2
