128,103,0,-129.0,-5.9,-97.9,0.103,-0.827,-0.632,-0.3,-0.1,-0.0
129,103,0,-129.0,-5.8,-97.9,0.099,-0.815,-0.632,-0.2,0.1,0.0
128,103,0,-129.1,-5.8,-98.0,0.115,-0.780,-0.688,-0.2,0.1,0.1
128,103,0,-129.2,-5.9,-97.9,0.124,-0.819,-0.644,-0.1,-0.2,-0.2
129,103,0,-129.1,-5.9,-97.8,0.117,-0.814,-0.650,0.2,-0.1,-0.2
129,103,0,-129.1,-5.9,-97.7,0.115,-0.807,-0.669,0.1,-0.2,-0.2
129,103,0,-129.1,-5.9,-97.6,0.105,-0.820,-0.640,0.1,-0.1,-0.1
130,104,0,-129.0,-5.9,-97.6,0.105,-0.812,-0.657,0.1,-0.0,-0.0
129,103,0,-129.0,-5.9,-97.6,0.105,-0.808,-0.665,0.0,0.0,0.0
129,103,0,-129.0,-5.9,-97.6,0.125,-0.802,-0.653,-0.1,-0.1,-0.0
130,104,0,-129.0,-5.9,-97.5,0.104,-0.813,-0.651,0.1,-0.2,-0.2
128,103,0,-128.9,-5.8,-97.5,0.110,-0.802,-0.656,-0.1,0.2,0.2
129,103,0,-129.0,-5.9,-97.6,0.119,-0.805,-0.661,-0.0,0.1,0.1
129,103,0,-129.0,-5.9,-97.6,0.112,-0.810,-0.647,-0.0,0.0,0.0
129,103,0,-129.0,-5.9,-97.6,0.116,-0.806,-0.672,0.0,-0.1,-0.1
129,103,0,-129.0,-5.9,-97.6,0.103,-0.808,-0.663,0.0,-0.1,-0.1
129,103,0,-128.9,-5.9,-97.6,0.097,-0.838,-0.624,-0.1,0.1,0.0
127,102,0,-129.0,-5.9,-97.6,0.118,-0.789,-0.674,0.1,0.0,-0.1
129,103,0,-128.9,-5.9,-97.6,0.094,-0.842,-0.615,-0.1,0.1,0.1
128,103,0,-128.9,-5.9,-97.7,0.122,-0.783,-0.687,0.1,0.1,-0.0
129,103,0,-129.0,-5.9,-97.7,0.100,-0.833,-0.632,-0.1,-0.1,-0.1
132,106,0,-129.0,-5.8,-97.7,0.100,-0.823,-0.627,0.1,0.1,-0.0
130,104,0,-128.9,-5.8,-97.9,0.110,-0.873,-0.563,-0.3,0.2,0.2
129,103,0,-128.6,-5.8,-98.0,0.096,-0.800,-0.622,0.1,0.2,0.0
129,103,0,-128.7,-5.9,-98.0,0.129,-0.726,-0.787,0.2,0.2,0.1
128,103,0,-128.8,-5.8,-98.0,0.093,-0.851,-0.610,0.2,0.1,0.0
129,103,0,-128.8,-5.9,-98.1,0.124,-0.728,-0.735,0.2,0.0,-0.1
129,103,0,-129.1,-6.0,-97.9,0.122,-0.811,-0.678,0.4,-0.3,-0.2
130,104,0,-128.7,-5.8,-97.9,0.072,-0.868,-0.587,-0.0,0.2,0.3
129,103,0,-128.5,-5.9,-98.2,0.171,-0.712,-0.732,-0.2,-0.3,-0.2
129,103,0,-128.5,-6.2,-97.7,0.105,-0.774,-0.658,0.2,-1.0,-0.9
128,103,0,-128.6,-6.1,-97.3,0.107,-0.807,-0.666,0.1,-0.7,-0.5
129,103,0,-128.7,-6.0,-96.7,0.135,-0.759,-0.692,-0.1,-0.7,-0.2
129,103,0,-128.9,-6.0,-96.4,0.054,-0.816,-0.663,0.3,-0.6,-0.4
128,103,0,-128.8,-5.7,-96.3,0.084,-0.864,-0.600,0.1,0.2,0.2
130,104,0,-128.4,-5.6,-96.5,0.083,-0.860,-0.614,0.0,0.5,0.4
